Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FourWayAcc	Best
157	50	0.501667	0.510667	0.889	0
157	51	0.501333	0.517667	0.896	0
157	52	0.500333	0.516667	0.894	0
157	53	0.500667	0.516333	0.893667	0
157	54	0.501	0.507	0.879	0
157	55	0.500667	0.510333	0.886	0
157	56	0.502	0.517	0.895333	0
157	57	0.5	0.516667	0.891667	0
157	58	0.501667	0.511333	0.890667	1
157	59	0.502	0.508667	0.883333	0
157	60	0.500667	0.511333	0.888333	0
157	61	0.500667	0.513667	0.891333	0
157	62	0.501667	0.509	0.883	0
157	63	0.500667	0.509	0.88	0
157	64	0.501667	0.508	0.881	0
157	65	0.502	0.512667	0.891333	0
157	66	0.500333	0.504333	0.865667	0
157	67	0.501	0.514	0.892	0
157	68	0.500333	0.506667	0.874	0
157	69	0.501333	0.511	0.888667	0
157	70	0.501333	0.512	0.891	0
157	71	0.501667	0.518333	0.897	0
157	72	0.501	0.508333	0.880667	0
157	73	0.500667	0.508	0.878	0
157	74	0.500333	0.516333	0.890333	0
157	75	0.500667	0.511	0.887	0
157	76	0.501	0.513333	0.890667	0
157	77	0.501333	0.508667	0.882667	0
157	78	0.501333	0.514667	0.892667	0
157	79	0.501	0.511667	0.889667	0
157	80	0.500667	0.515	0.892	0
157	81	0.501333	0.505667	0.876333	0
157	82	0.500333	0.513333	0.887333	0
157	83	0.500667	0.503667	0.864	0
157	84	0.501	0.509333	0.883667	0
157	85	0.501667	0.517	0.894667	0
157	86	0.502333	0.511	0.889333	0
157	87	0.501	0.511333	0.888667	0
157	88	0.501	0.513667	0.891667	0
157	89	0.501667	0.513	0.892333	0
157	90	0.501	0.513	0.890333	0
157	91	0.500667	0.513	0.889667	0
157	92	0.501667	0.508333	0.882	0
158	1	0.5	0.514667	0.907667	0
158	2	0.5	0.508	0.903667	0
158	3	0.500333	0.507	0.904	0
158	4	0.500333	0.506667	0.903333	0
158	5	0.500333	0.505667	0.900667	0
158	6	0.5	0.504667	0.897667	0
158	7	0.500667	0.502333	0.894333	0
158	8	0.500333	0.505333	0.899667	0
158	9	0.500333	0.511	0.909667	0
158	10	0.500333	0.502	0.886667	0
158	11	0.5	0.514333	0.907	0
158	12	0.500333	0.504333	0.895333	0
158	13	0.500333	0.508	0.906	0
158	14	0.500333	0.506333	0.902667	0
158	15	0.500333	0.515	0.912667	0
158	16	0.502333	0.506333	0.907333	0
158	17	0.501333	0.507667	0.909333	1
158	18	0.500333	0.507333	0.905667	0
158	19	0.501	0.505333	0.901333	0
158	20	0.500667	0.515	0.913667	0
158	21	0.501	0.514333	0.914	0
158	22	0.500667	0.505	0.899667	0
158	23	0.500333	0.511333	0.910333	0
158	24	0.500333	0.503333	0.895	0
158	25	0.501	0.506333	0.904333	0
158	26	0.502	0.506667	0.908333	0
158	27	0.501	0.503333	0.897333	0
158	28	0.500667	0.510667	0.911333	0
158	29	0.501	0.504667	0.899333	0
158	30	0.501	0.504333	0.899	0
158	31	0.500333	0.514667	0.912	0
158	32	0.501	0.511	0.911667	0
158	33	0.501333	0.505333	0.901667	0
158	34	0.500667	0.505333	0.900667	0
158	35	0.500333	0.509	0.906333	0
158	36	0.501	0.507	0.908	0
158	37	0.502	0.506333	0.907	0
158	38	0.501	0.514	0.913667	0
158	39	0.500667	0.511667	0.911667	0
158	40	0.501333	0.506333	0.905	0
158	41	0.501	0.505667	0.901667	0
158	42	0.501667	0.510667	0.911667	0
158	43	0.501	0.504	0.898	0
158	44	0.500333	0.502667	0.894	0
158	45	0.501667	0.507333	0.909	0
158	46	0.501333	0.511	0.912333	0
158	47	0.501667	0.511333	0.913333	0
158	48	0.500667	0.510333	0.909667	0
158	49	0.500333	0.514333	0.911667	0
158	50	0.500667	0.512333	0.912333	0
158	51	0.502	0.506	0.905667	0
158	52	0.501667	0.512	0.913667	0
158	53	0.501333	0.506	0.904333	0
158	54	0.500667	0.514	0.913333	0
158	55	0.501	0.512333	0.913	0
158	56	0.501	0.509	0.909	0
158	57	0.500333	0.505	0.898333	0
158	58	0.500667	0.503333	0.896667	0
158	59	0.501667	0.511	0.913	0
158	60	0.501667	0.510333	0.910333	0
158	61	0.501667	0.506333	0.906333	0
158	62	0.500333	0.512667	0.911333	0
158	63	0.501	0.506	0.903333	0
158	64	0.500667	0.502667	0.894667	0
158	65	0.501333	0.507333	0.908667	0
158	66	0.501333	0.504667	0.9	0
158	67	0.501	0.505	0.900333	0
158	68	0.501333	0.506667	0.906667	0
158	69	0.501667	0.506667	0.908	0
158	70	0.500333	0.512	0.910667	0
158	71	0.500667	0.51	0.908667	0
158	72	0.500667	0.509333	0.908333	0
158	73	0.501	0.509333	0.909333	0
158	74	0.500667	0.503	0.895667	0
158	75	0.500667	0.507	0.907	0
159	1	0.5	0.505667	0.875667	0
159	2	0.5	0.504	0.875	0
159	3	0.500333	0.502	0.870333	0
159	4	0.500333	0.513667	0.898667	0
159	5	0.500667	0.512333	0.898667	0
159	6	0.500333	0.511333	0.897	0
159	7	0.501333	0.508333	0.894	0
159	8	0.500333	0.510667	0.895	0
159	9	0.500667	0.508	0.891667	0
159	10	0.502	0.510333	0.896333	0
159	11	0.500333	0.506	0.885667	0
159	12	0.500333	0.505667	0.884667	0
159	13	0.500667	0.508333	0.893333	0
159	14	0.503	0.511333	0.899	0
159	15	0.501333	0.504333	0.885333	0
159	16	0.503	0.511667	0.900333	1
159	17	0.502	0.515333	0.901333	0
159	18	0.500333	0.514333	0.899	0
159	19	0.501	0.507667	0.892667	0
159	20	0.500333	0.513333	0.897667	0
159	21	0.502667	0.511333	0.898667	0
159	22	0.501	0.503333	0.880667	0
159	23	0.502	0.516	0.901667	0
159	24	0.502	0.515	0.901	0
159	25	0.502333	0.507667	0.893	0
159	26	0.501	0.502	0.871333	0
159	27	0.502333	0.512	0.900667	0
159	28	0.501	0.502667	0.878667	0
159	29	0.500333	0.503333	0.878667	0
159	30	0.500333	0.503	0.878	0
159	31	0.501667	0.512	0.900333	0
159	32	0.501	0.512667	0.899667	0
159	33	0.500333	0.506667	0.887	0
159	34	0.500667	0.505667	0.888667	0
159	35	0.500667	0.507333	0.889667	0
159	36	0.501	0.505333	0.889333	0
159	37	0.501333	0.503667	0.882333	0
159	38	0.503	0.512667	0.902667	0
159	39	0.501667	0.509667	0.895333	0
159	40	0.501333	0.507333	0.892333	0
159	41	0.501	0.507	0.891	0
159	42	0.502333	0.512667	0.902	0
159	43	0.500667	0.505	0.884333	0
159	44	0.501	0.510667	0.896	0
159	45	0.502	0.505	0.888667	0
159	46	0.503	0.513	0.903	0
159	47	0.501333	0.512	0.9	0
159	48	0.503333	0.514333	0.904667	0
159	49	0.501333	0.506333	0.891333	0
159	50	0.500667	0.513	0.899667	0
159	51	0.501333	0.511667	0.899333	0
159	52	0.501667	0.504667	0.887333	0
159	53	0.500333	0.508667	0.893333	0
159	54	0.501	0.503667	0.882	0
159	55	0.503333	0.513	0.903333	0
159	56	0.503	0.513333	0.903333	0
159	57	0.502	0.511	0.898	0
159	58	0.501333	0.508	0.893667	0
159	59	0.500333	0.508333	0.892	0
159	60	0.502667	0.511667	0.9	0
159	61	0.502333	0.512333	0.901	0
159	62	0.501	0.512333	0.899	0
159	63	0.500667	0.505333	0.887333	0
159	64	0.500667	0.506667	0.889	0
159	65	0.501	0.505	0.885333	0
159	66	0.501333	0.505	0.886333	0
159	67	0.501	0.504333	0.885	0
159	68	0.500667	0.502667	0.878	0
159	69	0.501	0.506	0.89	0
159	70	0.500667	0.511333	0.898	0
159	71	0.500667	0.503	0.878333	0
159	72	0.502333	0.513667	0.902333	0
159	73	0.501667	0.515667	0.901	0
159	74	0.501333	0.504667	0.885667	0
159	75	0.5	0.511333	0.896333	0
159	76	0.500333	0.51	0.894333	0
159	77	0.500333	0.502667	0.877667	0
159	78	0.502667	0.512333	0.901667	0
159	79	0.503	0.514	0.904333	0
159	80	0.500667	0.503667	0.880667	0
159	81	0.502667	0.514	0.903	0
159	82	0.501333	0.510333	0.895667	0
159	83	0.501	0.503	0.88	0
159	84	0.500667	0.502333	0.871667	0
159	85	0.500667	0.503333	0.879	0
159	86	0.500333	0.506333	0.886667	0
159	87	0.500333	0.507667	0.889333	0
159	88	0.501667	0.508	0.894333	0
159	89	0.500333	0.504	0.883667	0
159	90	0.501667	0.506	0.890333	0
159	91	0.502	0.510667	0.897333	0
159	92	0.502	0.514	0.900667	0
159	93	0.503	0.513667	0.903667	0
160	1	0.5	0.504333	0.852333	0
160	2	0.500333	0.502	0.848	0
160	3	0.5	0.508	0.873667	0
160	4	0.500333	0.527	0.882667	0
160	5	0.501	0.504333	0.870333	0
160	6	0.501333	0.503	0.862667	0
160	7	0.500333	0.507667	0.875	0
160	8	0.501	0.502667	0.861	0
160	9	0.500333	0.503667	0.863333	0
160	10	0.500333	0.525667	0.88	0
160	11	0.500333	0.503333	0.858333	0
160	12	0.501667	0.505333	0.874	0
160	13	0.500333	0.504667	0.868	0
160	14	0.500333	0.504	0.864667	0
160	15	0.501	0.527333	0.884	0
160	16	0.500333	0.531333	0.887667	0
160	17	0.500333	0.506333	0.874333	0
160	18	0.500667	0.504667	0.870333	0
160	19	0.501	0.504667	0.870667	0
160	20	0.500667	0.505333	0.873667	0
160	21	0.500667	0.502333	0.857	0
160	22	0.500333	0.502333	0.856333	0
160	23	0.501667	0.505	0.873333	0
160	24	0.500667	0.528333	0.884333	0
160	25	0.501	0.509333	0.881	0
160	26	0.500667	0.505	0.873	0
160	27	0.500333	0.532	0.888333	0
160	28	0.501667	0.507	0.879333	0
160	29	0.501333	0.510667	0.881667	0
160	30	0.501	0.527667	0.884333	0
160	31	0.500667	0.502667	0.860667	0
160	32	0.501	0.526333	0.881667	0
160	33	0.501667	0.530667	0.888667	0
160	34	0.500667	0.506333	0.876	0
160	35	0.501667	0.529	0.887333	0
160	36	0.501	0.528333	0.885	0
160	37	0.500333	0.530333	0.885333	0
160	38	0.502333	0.507667	0.880667	0
160	39	0.500667	0.531667	0.889	0
160	40	0.501333	0.529333	0.888	0
160	41	0.502	0.508333	0.881333	0
160	42	0.501333	0.506333	0.877	0
160	43	0.501	0.506667	0.877	0
160	44	0.500667	0.529667	0.886333	0
160	45	0.500333	0.505	0.868333	0
160	46	0.501	0.503667	0.865	0
160	47	0.500667	0.532	0.89	0
160	48	0.501333	0.526667	0.883333	0
160	49	0.501	0.529667	0.887667	0
160	50	0.500667	0.53	0.887333	0
160	51	0.501333	0.528	0.885667	0
160	52	0.502667	0.529667	0.888667	0
160	53	0.502333	0.530667	0.889333	0
160	54	0.502	0.531667	0.890333	0
160	55	0.500667	0.506	0.874333	0
160	56	0.502	0.530333	0.889	0
160	57	0.502333	0.528667	0.887333	0
160	58	0.501	0.532333	0.890333	0
160	59	0.500667	0.526667	0.881333	0
160	60	0.501667	0.528333	0.886667	0
160	61	0.501333	0.528333	0.886333	0
160	62	0.501667	0.505667	0.875	0
160	63	0.502667	0.509333	0.883	1
160	64	0.500667	0.509	0.880333	0
160	65	0.501667	0.507667	0.879667	0
160	66	0.501	0.511333	0.881333	0
160	67	0.501667	0.511	0.882667	0
160	68	0.501333	0.527	0.883667	0
160	69	0.502667	0.508	0.881	0
160	70	0.501667	0.509	0.881667	0
160	71	0.501667	0.506	0.876	0
160	72	0.501	0.531333	0.889333	0
160	73	0.502333	0.529	0.888333	0
160	74	0.500333	0.502667	0.857667	0
160	75	0.500667	0.505667	0.874	0
160	76	0.502667	0.509	0.882333	0
160	77	0.502333	0.507333	0.88	0
160	78	0.501667	0.528667	0.887	0
160	79	0.502	0.508	0.880333	0
160	80	0.501333	0.526333	0.882	0
160	81	0.502	0.53	0.888333	0
160	82	0.501333	0.530333	0.888333	0
160	83	0.502	0.528	0.886333	0
160	84	0.501667	0.527667	0.885667	0
160	85	0.501333	0.504333	0.871	0
160	86	0.502	0.509667	0.882333	0
160	87	0.500667	0.527333	0.883333	0
160	88	0.500667	0.504333	0.87	0
160	89	0.501	0.505667	0.874333	0
160	90	0.501333	0.506667	0.878667	0
160	91	0.501	0.529333	0.887333	0
160	92	0.501333	0.529	0.887	0
160	93	0.502	0.508667	0.882	0
160	94	0.501333	0.508667	0.881	0
160	95	0.500667	0.529	0.885333	0
160	96	0.500667	0.529333	0.886	0
160	97	0.501	0.503333	0.864	0
160	98	0.501	0.504	0.865333	0
160	99	0.501	0.531667	0.889667	0
160	100	0.501	0.526667	0.882667	0
160	101	0.502333	0.53	0.889	0
160	102	0.502333	0.505667	0.875667	0
160	103	0.502667	0.530333	0.889333	0
160	104	0.501333	0.532	0.891	0
160	105	0.502333	0.509333	0.882667	0
160	106	0.501333	0.508333	0.879667	0
160	107	0.500667	0.507	0.878	0
160	108	0.501	0.531	0.889	0
161	1	0.5	0.504333	0.831333	0
161	2	0.5	0.512333	0.861333	0
161	3	0.500333	0.505667	0.848	0
161	4	0.500333	0.52	0.879333	0
161	5	0.500333	0.520333	0.879667	0
161	6	0.500667	0.502667	0.837333	0
161	7	0.500667	0.506333	0.860667	0
161	8	0.500333	0.514	0.872667	0
161	9	0.500333	0.504667	0.846333	0
161	10	0.501	0.516333	0.878667	0
161	11	0.500333	0.513667	0.871667	0
161	12	0.501	0.51	0.867333	0
161	13	0.500667	0.514	0.875	0
161	14	0.500667	0.507	0.861667	0
161	15	0.501	0.519333	0.883667	0
161	16	0.500333	0.516667	0.875667	0
161	17	0.501	0.514	0.875667	0
161	18	0.501333	0.507667	0.863667	0
161	19	0.502333	0.517333	0.881	0
161	20	0.500333	0.503333	0.839	0
161	21	0.500333	0.511333	0.869667	0
161	22	0.500667	0.509	0.865	0
161	23	0.501	0.505	0.847667	0
161	24	0.501	0.506667	0.861333	0
161	25	0.501667	0.517667	0.882333	0
161	26	0.500667	0.523333	0.883667	0
161	27	0.501	0.502333	0.837333	0
161	28	0.500333	0.523333	0.881333	0
161	29	0.500333	0.517333	0.878	0
161	30	0.501	0.519	0.883333	0
161	31	0.500667	0.506	0.855333	0
161	32	0.501333	0.518333	0.882667	0
161	33	0.500333	0.521	0.88	0
161	34	0.502	0.517667	0.882667	0
161	35	0.500667	0.504	0.844	0
161	36	0.501	0.518333	0.880667	0
161	37	0.500667	0.503667	0.842	0
161	38	0.502	0.519333	0.885333	0
161	39	0.501667	0.518667	0.884	0
161	40	0.500667	0.502333	0.836333	0
161	41	0.500333	0.503	0.838667	0
161	42	0.501	0.510667	0.871333	0
161	43	0.501	0.506	0.856	0
161	44	0.501	0.510333	0.868667	0
161	45	0.501333	0.519333	0.885	0
161	46	0.500667	0.517	0.879333	0
161	47	0.501667	0.518	0.883	0
161	48	0.500667	0.514333	0.875667	0
161	49	0.501	0.508667	0.865	0
161	50	0.500667	0.506667	0.861	0
161	51	0.501333	0.508	0.865	0
161	52	0.500333	0.506333	0.856333	0
161	53	0.501333	0.514333	0.876333	1
161	54	0.500667	0.518333	0.879667	0
161	55	0.501	0.516	0.878333	0
161	56	0.502333	0.52	0.886	0
161	57	0.500667	0.505667	0.855	0
161	58	0.500667	0.508	0.864	0
161	59	0.501	0.509667	0.867	0
161	60	0.501333	0.519	0.884667	0
161	61	0.501333	0.516333	0.879	0
161	62	0.502	0.518	0.883667	0
161	63	0.501	0.503333	0.841667	0
161	64	0.501	0.505667	0.855333	0
161	65	0.501667	0.516667	0.879333	0
161	66	0.500333	0.503667	0.839333	0
161	67	0.501333	0.503667	0.843667	0
161	68	0.500667	0.516	0.876	0
161	69	0.500667	0.503	0.840333	0
161	70	0.500667	0.505333	0.854333	0
161	71	0.500667	0.511	0.871	0
161	72	0.501333	0.515667	0.877667	0
161	73	0.500667	0.509667	0.866333	0
161	74	0.500333	0.507667	0.861333	0
161	75	0.501333	0.518	0.881333	0
161	76	0.500667	0.523	0.882333	0
161	77	0.501333	0.513	0.873667	0
161	78	0.501	0.502667	0.838333	0
161	79	0.500667	0.513333	0.874	0
161	80	0.502333	0.519	0.885333	0
161	81	0.501	0.514333	0.876	0
161	82	0.501667	0.517333	0.880667	0
161	83	0.501	0.507	0.862333	0
161	84	0.501667	0.508667	0.866	0
161	85	0.500667	0.507667	0.863333	0
161	86	0.501	0.503	0.841	0
161	87	0.501667	0.503333	0.842667	0
161	88	0.501	0.503667	0.843	0
161	89	0.500333	0.511667	0.870667	0
161	90	0.500667	0.516667	0.879	0
161	91	0.501333	0.508667	0.865667	0
161	92	0.501333	0.518667	0.883667	0
161	93	0.500333	0.514667	0.873333	0
161	94	0.500667	0.513	0.872333	0
161	95	0.502333	0.519333	0.885667	0
161	96	0.501333	0.517333	0.879667	0
161	97	0.502	0.517	0.880333	0
161	98	0.501333	0.508333	0.865333	0
162	1	0.5	0.503	0.902333	0
162	2	0.5	0.504	0.916667	0
162	3	0.5	0.512333	0.924667	0
162	4	0.500333	0.502	0.909667	0
162	5	0.500333	0.503667	0.920333	0
162	6	0.500333	0.510667	0.927667	0
162	7	0.500667	0.506	0.926	0
162	8	0.500667	0.511333	0.929	0
162	9	0.501333	0.510667	0.929667	0
162	10	0.500667	0.506667	0.927	0
162	11	0.502333	0.505	0.923667	0
162	12	0.500333	0.503333	0.918667	0
162	13	0.501	0.510667	0.929	0
162	14	0.502333	0.506	0.926667	0
162	15	0.500667	0.504	0.922333	0
162	16	0.500667	0.505667	0.925667	0
162	17	0.500333	0.504667	0.921333	0
162	18	0.500333	0.503	0.917333	0
162	19	0.500333	0.512	0.93	0
162	20	0.500667	0.502667	0.917	0
162	21	0.501	0.506667	0.927333	1
162	22	0.500667	0.503667	0.920667	0
162	23	0.501	0.502667	0.917667	0
162	24	0.501	0.502333	0.914333	0
162	25	0.500667	0.504667	0.923	0
162	26	0.501	0.505333	0.924333	0
162	27	0.500667	0.503	0.918	0
162	28	0.501	0.510333	0.928	0
162	29	0.500667	0.505333	0.924	0
162	30	0.501667	0.507333	0.927667	0
162	31	0.501	0.511333	0.929333	0
162	32	0.500667	0.512333	0.930667	0
162	33	0.501333	0.503667	0.921667	0
162	34	0.501333	0.511333	0.931	0
162	35	0.501333	0.510333	0.929333	0
162	36	0.501	0.503	0.92	0
162	37	0.500667	0.507333	0.927333	0
162	38	0.502	0.510667	0.93	0
162	39	0.502333	0.506333	0.927	0
162	40	0.501333	0.511	0.930667	0
162	41	0.501667	0.51	0.928	0
162	42	0.500333	0.507667	0.926667	0
162	43	0.501	0.503333	0.921333	0
162	44	0.500667	0.502333	0.913333	0
163	1	0.500333	0.501	0.866667	0
163	2	0.500333	0.502333	0.876333	0
163	3	0.500333	0.501333	0.871	0
163	4	0.500333	0.502667	0.878	0
163	5	0.500667	0.508	0.898333	0
163	6	0.500333	0.507667	0.897333	0
163	7	0.500333	0.505667	0.891333	0
163	8	0.500667	0.506333	0.894667	0
163	9	0.500333	0.508333	0.897667	0
163	10	0.500333	0.506333	0.894333	0
163	11	0.500667	0.509333	0.901333	0
163	12	0.500667	0.501333	0.871333	0
163	13	0.500667	0.505667	0.892	0
163	14	0.501667	0.508	0.898667	0
163	15	0.500667	0.51	0.902333	0
163	16	0.500667	0.501667	0.875	0
163	17	0.501333	0.509	0.901	0
163	18	0.500667	0.512	0.904	0
163	19	0.501	0.511667	0.905	0
163	20	0.501	0.504333	0.889333	0
163	21	0.503333	0.510333	0.904333	0
163	22	0.501333	0.507	0.896667	0
163	23	0.500333	0.509333	0.901	0
163	24	0.502333	0.507667	0.899	0
163	25	0.500333	0.507333	0.896333	0
163	26	0.501	0.508333	0.898667	0
163	27	0.501333	0.509667	0.903	0
163	28	0.500667	0.507333	0.897667	0
163	29	0.501	0.503333	0.885333	0
163	30	0.500667	0.503667	0.885333	0
163	31	0.501667	0.509667	0.904	0
163	32	0.500667	0.511667	0.903667	0
163	33	0.501	0.504667	0.890667	0
163	34	0.501667	0.508667	0.901	0
163	35	0.502667	0.507333	0.898333	0
163	36	0.500667	0.504	0.887333	0
163	37	0.501	0.509	0.900667	0
163	38	0.501333	0.51	0.903333	0
163	39	0.502333	0.510667	0.905	0
163	40	0.501333	0.508667	0.900333	0
163	41	0.501667	0.511	0.905	0
163	42	0.500333	0.51	0.901333	0
163	43	0.501333	0.511	0.904	0
163	44	0.500667	0.509667	0.902	0
163	45	0.500333	0.510667	0.901667	0
163	46	0.500667	0.502333	0.878	0
163	47	0.500667	0.506667	0.895	0
163	48	0.500667	0.506	0.892667	0
163	49	0.502	0.507667	0.898667	0
163	50	0.500667	0.510667	0.903	0
163	51	0.501	0.511	0.903333	0
163	52	0.501667	0.509	0.902333	1
163	53	0.500333	0.503	0.878333	0
163	54	0.501	0.506	0.893667	0
163	55	0.502333	0.509333	0.903333	0
163	56	0.501	0.506667	0.896333	0
163	57	0.501667	0.508333	0.899333	0
163	58	0.500333	0.508667	0.9	0
163	59	0.501667	0.509333	0.903	0
163	60	0.500333	0.504667	0.890333	0
163	61	0.500333	0.504333	0.889	0
164	1	0.5	0.505667	0.916	0
164	2	0.500333	0.505	0.919333	0
164	3	0.500667	0.504	0.916667	0
164	4	0.5	0.502333	0.894333	0
164	5	0.501	0.503	0.914333	0
164	6	0.501667	0.504	0.918	0
164	7	0.501333	0.503667	0.917	0
164	8	0.501	0.506333	0.924	0
164	9	0.502	0.504667	0.921333	0
164	10	0.501667	0.506	0.924	0
164	11	0.501	0.503667	0.916	0
164	12	0.500333	0.506	0.921	0
164	13	0.500333	0.504667	0.917333	0
164	14	0.501	0.502667	0.913667	0
164	15	0.501	0.507333	0.924667	0
164	16	0.500333	0.502667	0.895333	0
164	17	0.501333	0.505667	0.923333	1
164	18	0.501	0.504333	0.919333	0
164	19	0.500667	0.506	0.922333	0
164	20	0.500333	0.504	0.913667	0
164	21	0.500667	0.503667	0.915667	0
164	22	0.500333	0.502	0.894333	0
164	23	0.500667	0.507	0.923333	0
164	24	0.500333	0.502333	0.894667	0
164	25	0.502	0.503333	0.917	0
164	26	0.501	0.503333	0.915667	0
164	27	0.501667	0.505333	0.922	0
164	28	0.500333	0.503	0.912667	0
164	29	0.500667	0.501667	0.893333	0
164	30	0.5	0.502	0.893667	0
164	31	0.500667	0.503	0.913667	0
164	32	0.501333	0.506333	0.924333	0
164	33	0.500667	0.507667	0.923667	0
165	1	0.500333	0.501333	0.883667	0
165	2	0.500333	0.507	0.908667	0
165	3	0.501	0.503667	0.904	0
165	4	0.500333	0.506	0.908	0
165	5	0.501	0.511333	0.912667	0
165	6	0.500333	0.503333	0.903333	0
165	7	0.500333	0.506667	0.908333	0
165	8	0.501333	0.512	0.914	0
165	9	0.501	0.502333	0.899333	0
165	10	0.500667	0.503	0.901667	0
165	11	0.500333	0.512333	0.912667	0
165	12	0.501333	0.505667	0.910667	1
165	13	0.500333	0.509333	0.909333	0
165	14	0.500667	0.504333	0.906	0
165	15	0.500333	0.505	0.907667	0
165	16	0.500333	0.513667	0.913667	0
165	17	0.500667	0.511667	0.912333	0
165	18	0.500667	0.512667	0.913667	0
165	19	0.500667	0.513	0.914	0
165	20	0.500667	0.502333	0.898667	0
165	21	0.500667	0.513333	0.914333	0
165	22	0.501	0.505	0.908667	0
165	23	0.501	0.513333	0.914667	0
165	24	0.501	0.502667	0.900333	0
165	25	0.501	0.511667	0.913333	0
165	26	0.500667	0.508	0.910333	0
165	27	0.501	0.506667	0.910333	0
165	28	0.501	0.502	0.898667	0
165	29	0.500667	0.511	0.912	0
165	30	0.501333	0.511667	0.913667	0
165	31	0.500667	0.505667	0.909	0
165	32	0.500333	0.512	0.912	0
165	33	0.501667	0.505333	0.909	0
165	34	0.501	0.506	0.909333	0
165	35	0.501	0.504333	0.907	0
165	36	0.501	0.506333	0.909667	0
165	37	0.502	0.506333	0.911	0
165	38	0.500333	0.511667	0.910333	0
165	39	0.501667	0.504333	0.907333	0
165	40	0.501667	0.504667	0.908333	0
165	41	0.500667	0.508667	0.910667	0
165	42	0.501	0.512	0.913667	0
165	43	0.500667	0.506667	0.909667	0
165	44	0.500667	0.510667	0.911	0
166	1	0.5	0.507	0.844333	0
166	2	0.500333	0.503333	0.830667	0
166	3	0.500667	0.502333	0.824	0
166	4	0.5	0.515667	0.865333	0
166	5	0.5	0.518333	0.87	0
166	6	0.500333	0.512333	0.861667	0
166	7	0.500333	0.502	0.819667	0
166	8	0.501333	0.505667	0.850333	0
166	9	0.500333	0.507667	0.853667	0
166	10	0.501333	0.527333	0.881	0
166	11	0.500333	0.517333	0.875	0
166	12	0.500333	0.508333	0.856	0
166	13	0.500333	0.502667	0.822	0
166	14	0.500333	0.513667	0.866	0
166	15	0.502667	0.525333	0.881	0
166	16	0.501	0.516667	0.875333	1
166	17	0.500333	0.516667	0.874	0
166	18	0.501667	0.510667	0.863	0
166	19	0.500667	0.501667	0.821	0
166	20	0.501333	0.515333	0.870667	0
166	21	0.501	0.518333	0.876	0
166	22	0.504	0.526	0.881667	0
166	23	0.501	0.513667	0.868333	0
166	24	0.500667	0.509333	0.860667	0
166	25	0.502	0.508	0.857333	0
166	26	0.500333	0.507333	0.852667	0
166	27	0.500333	0.527	0.877667	0
166	28	0.500333	0.513	0.862	0
166	29	0.501	0.508333	0.857333	0
166	30	0.500333	0.526333	0.876333	0
166	31	0.500667	0.502667	0.833333	0
166	32	0.501667	0.506667	0.854667	0
166	33	0.500333	0.502333	0.82	0
166	34	0.503	0.524667	0.880667	0
166	35	0.501333	0.517667	0.876	0
166	36	0.501333	0.525667	0.879333	0
166	37	0.500667	0.504333	0.844667	0
166	38	0.501	0.514333	0.87	0
166	39	0.501333	0.507333	0.854667	0
166	40	0.501333	0.507	0.854333	0
166	41	0.500667	0.515	0.869333	0
166	42	0.500667	0.508667	0.858	0
166	43	0.501	0.516	0.872333	0
166	44	0.501333	0.528	0.881667	0
166	45	0.501	0.506	0.850667	0
166	46	0.501667	0.518333	0.877	0
166	47	0.501333	0.513	0.867667	0
166	48	0.501	0.513	0.867333	0
166	49	0.500333	0.516333	0.873333	0
166	50	0.501333	0.529333	0.882667	0
166	51	0.501333	0.512333	0.866	0
166	52	0.500333	0.517	0.874667	0
166	53	0.501667	0.525	0.879	0
166	54	0.501	0.502667	0.834333	0
166	55	0.502	0.525333	0.880667	0
166	56	0.502	0.528667	0.883333	0
166	57	0.500667	0.514333	0.868	0
166	58	0.500667	0.516333	0.874	0
166	59	0.500667	0.503667	0.841333	0
166	60	0.501333	0.514333	0.870333	0
166	61	0.502	0.51	0.862333	0
166	62	0.500333	0.509	0.856667	0
166	63	0.500667	0.505333	0.848667	0
166	64	0.501333	0.509667	0.861667	0
166	65	0.500333	0.516	0.871	0
166	66	0.500667	0.517333	0.875333	0
166	67	0.501	0.510333	0.862	0
166	68	0.501	0.501667	0.821333	0
166	69	0.501333	0.508667	0.859	0
166	70	0.501	0.512667	0.866667	0
166	71	0.501667	0.506333	0.852667	0
166	72	0.500667	0.516667	0.875	0
