Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FiveWayAcc	Best
258	7	0.500667	0.504667	0.838333	0
258	8	0.500333	0.509	0.854333	0
258	9	0.500333	0.508	0.853667	0
258	10	0.500667	0.502	0.750667	0
258	11	0.500333	0.524667	0.875333	0
258	12	0.502	0.504333	0.838	0
258	13	0.500333	0.512333	0.862	0
258	14	0.501333	0.512333	0.866	0
258	15	0.501333	0.505333	0.842	0
258	16	0.500333	0.510333	0.858667	0
258	17	0.500333	0.503667	0.819	0
258	18	0.500333	0.507667	0.852	0
258	19	0.500667	0.521667	0.876	0
258	20	0.501333	0.515333	0.874333	0
258	21	0.500667	0.515667	0.872667	0
258	22	0.500333	0.511667	0.859	0
258	23	0.501	0.505667	0.848667	0
258	24	0.501	0.506667	0.856667	0
258	25	0.501333	0.506333	0.857	0
258	26	0.500667	0.512	0.864333	0
258	27	0.501333	0.514333	0.873333	0
258	28	0.500667	0.503667	0.822667	0
258	29	0.503	0.516	0.878333	0
258	30	0.502	0.507333	0.859667	0
258	31	0.500667	0.506667	0.854	0
258	32	0.501333	0.504333	0.837	0
258	33	0.502333	0.517	0.88	0
258	34	0.501	0.516	0.874333	0
258	35	0.502	0.508333	0.861667	0
258	36	0.500667	0.506	0.849667	0
258	37	0.501	0.512667	0.866	0
258	38	0.500333	0.517	0.873	0
258	39	0.501667	0.515333	0.875333	0
258	40	0.502333	0.507	0.858333	0
258	41	0.500667	0.517667	0.875333	0
258	42	0.503	0.508	0.861	0
258	43	0.501333	0.509333	0.861667	0
258	44	0.500667	0.503333	0.821333	0
258	45	0.501	0.519	0.878333	0
258	46	0.500667	0.502333	0.751667	0
258	47	0.501333	0.515	0.874	0
258	48	0.501333	0.502333	0.752333	0
258	49	0.500667	0.505667	0.846667	0
258	50	0.500667	0.51	0.861	0
258	51	0.501667	0.517333	0.878667	0
258	52	0.500667	0.522	0.877333	0
258	53	0.501	0.511667	0.863333	0
258	54	0.501	0.512	0.864667	0
258	55	0.501333	0.515667	0.875	0
258	56	0.501333	0.516	0.875333	0
258	57	0.502	0.509	0.864	0
258	58	0.501333	0.517	0.878	0
258	59	0.501333	0.507	0.857333	0
258	60	0.501	0.509	0.861	0
258	61	0.500333	0.518	0.874667	0
258	62	0.501667	0.502667	0.753	0
258	63	0.501333	0.512	0.865667	0
258	64	0.500667	0.516	0.873	0
258	65	0.501333	0.513	0.869333	0
258	66	0.501667	0.508667	0.862	0
258	67	0.502	0.512333	0.866667	0
258	68	0.501667	0.512667	0.868	0
258	69	0.501	0.517667	0.878	0
258	70	0.502	0.514667	0.876	1
258	71	0.500667	0.517333	0.874333	0
258	72	0.501667	0.506667	0.858	0
258	73	0.501333	0.508	0.859667	0
258	74	0.501667	0.514667	0.874	0
258	75	0.501667	0.505667	0.856	0
258	76	0.501	0.514667	0.873	0
258	77	0.501333	0.517667	0.878333	0
258	78	0.501333	0.508667	0.860667	0
258	79	0.501	0.506333	0.854667	0
258	80	0.502	0.517333	0.879	0
258	81	0.501667	0.507667	0.86	0
258	82	0.500667	0.509333	0.860667	0
258	83	0.503	0.518333	0.881667	0
258	84	0.501	0.517333	0.877667	0
258	85	0.502333	0.516333	0.878	0
258	86	0.500667	0.508	0.857667	0
258	87	0.500667	0.516667	0.873667	0
258	88	0.501333	0.513333	0.870333	0
258	89	0.500333	0.514333	0.871333	0
258	90	0.502	0.519667	0.881333	0
258	91	0.500667	0.514667	0.872	0
258	92	0.500333	0.505667	0.837333	0
258	93	0.501	0.507	0.857	0
258	94	0.500667	0.511667	0.862333	0
258	95	0.500333	0.506333	0.848333	0
258	96	0.502333	0.508667	0.863667	0
258	97	0.502	0.508	0.860667	0
258	98	0.502333	0.516667	0.878667	0
258	99	0.501	0.516667	0.875333	0
258	100	0.502667	0.515	0.876333	0
258	101	0.502	0.506333	0.857333	0
258	102	0.501	0.508333	0.859667	0
258	103	0.502333	0.516	0.877333	0
258	104	0.500667	0.507	0.854667	0
258	105	0.500333	0.509667	0.858333	0
258	106	0.502333	0.517333	0.880333	0
258	107	0.501333	0.507333	0.858667	0
258	108	0.501333	0.516333	0.876667	0
258	109	0.500333	0.513333	0.866667	0
258	110	0.500667	0.513	0.866333	0
258	111	0.500333	0.509333	0.857	0
258	112	0.501	0.508	0.858	0
258	113	0.502333	0.518333	0.881333	0
258	114	0.503	0.518	0.881333	0
258	115	0.500667	0.512667	0.865333	0
258	116	0.500667	0.509	0.858333	0
258	117	0.502333	0.514	0.874333	0
258	118	0.501	0.515667	0.873667	0
258	119	0.502	0.514	0.874	0
258	120	0.501333	0.518	0.878667	0
258	121	0.500667	0.506333	0.853667	0
258	122	0.501	0.513333	0.869	0
258	123	0.501667	0.508333	0.860667	0
258	124	0.501333	0.508333	0.860333	0
258	125	0.501333	0.512667	0.866667	0
258	126	0.502333	0.514333	0.875333	0
258	127	0.501333	0.506	0.855	0
258	128	0.502	0.516667	0.877	0
258	129	0.501333	0.507667	0.859	0
258	130	0.501667	0.519333	0.880333	0
258	131	0.502333	0.517667	0.880667	0
258	132	0.502	0.508667	0.862333	0
259	1	0.500667	0.502667	0.832333	0
259	2	0.5	0.504333	0.848	0
259	3	0.500667	0.506333	0.892	0
259	4	0.500333	0.507	0.894333	0
259	5	0.501667	0.506	0.893	0
259	6	0.501	0.504	0.878667	0
259	7	0.501	0.505667	0.888667	0
259	8	0.500333	0.504	0.876667	0
259	9	0.500667	0.502333	0.831667	0
259	10	0.500333	0.507667	0.895	0
259	11	0.501667	0.504333	0.880333	0
259	12	0.500333	0.507333	0.894667	0
259	13	0.500333	0.503667	0.855667	0
259	14	0.500667	0.505667	0.887333	0
259	15	0.500667	0.507333	0.895667	0
259	16	0.501	0.503667	0.877667	0
259	17	0.500333	0.505333	0.880333	0
259	18	0.500667	0.503	0.833	0
259	19	0.501	0.507	0.896333	0
259	20	0.500333	0.506	0.889667	0
259	21	0.500333	0.503	0.830333	0
259	22	0.500667	0.505	0.882	0
259	23	0.501667	0.506333	0.896667	0
259	24	0.501	0.506667	0.896	0
259	25	0.503	0.507333	0.9	0
259	26	0.500667	0.505333	0.882333	0
259	27	0.501	0.508667	0.898667	0
259	28	0.500667	0.508	0.896667	0
259	29	0.501333	0.506667	0.896333	0
259	30	0.500667	0.506667	0.895333	0
259	31	0.501	0.507667	0.898333	0
259	32	0.501333	0.506333	0.896	0
259	33	0.501333	0.508333	0.899667	0
259	34	0.501333	0.506	0.891	0
259	35	0.502333	0.508	0.900333	0
259	36	0.502	0.507667	0.9	0
259	37	0.500667	0.503333	0.847	0
259	38	0.501333	0.504	0.879333	0
259	39	0.500333	0.504333	0.88	0
259	40	0.501667	0.507333	0.899667	0
259	41	0.500333	0.503333	0.832	0
259	42	0.500667	0.508333	0.898	0
259	43	0.501	0.505333	0.887667	0
259	44	0.502333	0.509	0.901333	0
259	45	0.501333	0.505	0.883	0
259	46	0.501	0.504667	0.881333	0
259	47	0.501	0.506333	0.894667	0
259	48	0.501333	0.508	0.899	0
259	49	0.501333	0.509333	0.9	0
259	50	0.501333	0.507	0.898667	0
259	51	0.501667	0.507	0.899333	1
259	52	0.501667	0.506667	0.898	0
260	1	0.500667	0.502333	0.796	0
260	2	0.500667	0.506	0.871333	0
260	3	0.500333	0.505333	0.860667	0
260	4	0.500333	0.504	0.841333	0
260	5	0.500667	0.508667	0.879333	0
260	6	0.500333	0.512	0.878333	0
260	7	0.500333	0.507	0.876333	0
260	8	0.500667	0.507	0.876667	0
260	9	0.500667	0.511333	0.880667	0
260	10	0.501	0.507667	0.879	0
260	11	0.501	0.502667	0.799	0
260	12	0.500667	0.506333	0.872	0
260	13	0.500667	0.508333	0.878333	0
260	14	0.500667	0.514667	0.888667	0
260	15	0.501	0.512	0.886333	0
260	16	0.500667	0.514333	0.888333	0
260	17	0.501333	0.513667	0.888667	0
260	18	0.501	0.512667	0.888	0
260	19	0.501667	0.511667	0.886333	0
260	20	0.500333	0.503	0.798	0
260	21	0.501	0.507333	0.878333	0
260	22	0.501333	0.507	0.877333	0
260	23	0.501333	0.505333	0.862667	0
260	24	0.501	0.514	0.889667	0
260	25	0.500667	0.505667	0.870333	0
260	26	0.500667	0.507667	0.878	0
260	27	0.500667	0.504333	0.854	0
260	28	0.501667	0.512333	0.888	0
260	29	0.501	0.511333	0.882333	0
260	30	0.502667	0.516667	0.892667	0
260	31	0.501	0.503667	0.833667	0
260	32	0.500333	0.513	0.886	0
260	33	0.501333	0.509	0.881	0
260	34	0.501	0.504333	0.858667	0
260	35	0.502333	0.514667	0.891333	0
260	36	0.501333	0.507667	0.879333	0
260	37	0.500667	0.514	0.888	0
260	38	0.501	0.507	0.877	0
260	39	0.500667	0.511667	0.885667	0
260	40	0.500667	0.512667	0.887667	0
260	41	0.500333	0.505667	0.863	0
260	42	0.502333	0.515	0.891667	0
260	43	0.501	0.505	0.862333	0
260	44	0.503	0.516	0.893	0
260	45	0.501333	0.515667	0.891333	0
260	46	0.500667	0.509333	0.88	0
260	47	0.501333	0.512333	0.887333	0
260	48	0.501667	0.514667	0.890333	0
260	49	0.500667	0.505	0.859667	0
260	50	0.500667	0.507333	0.877333	0
260	51	0.500333	0.512333	0.885	0
260	52	0.502	0.512667	0.888333	0
260	53	0.500667	0.505333	0.862	0
260	54	0.502667	0.516	0.892333	0
260	55	0.501333	0.512	0.886667	0
260	56	0.501333	0.504667	0.862	0
260	57	0.501	0.503333	0.833333	0
260	58	0.501333	0.508667	0.879667	0
260	59	0.500667	0.512	0.886	0
260	60	0.501667	0.513	0.889	0
260	61	0.501	0.515333	0.891	0
260	62	0.500667	0.509	0.879667	0
260	63	0.500667	0.504667	0.858667	0
260	64	0.502	0.512	0.887667	1
260	65	0.502333	0.516	0.892	0
261	1	0.501	0.505333	0.888667	0
261	2	0.501	0.505	0.886667	0
261	3	0.500667	0.508667	0.901	0
261	4	0.500333	0.503	0.873667	0
261	5	0.501667	0.507667	0.901667	0
261	6	0.501	0.506333	0.894333	0
261	7	0.500667	0.507	0.894	0
261	8	0.500333	0.504333	0.88	0
261	9	0.500333	0.505667	0.885	0
261	10	0.500333	0.503333	0.875667	0
261	11	0.501667	0.507	0.897667	0
261	12	0.500667	0.504	0.88	0
261	13	0.501	0.510333	0.905333	0
261	14	0.501333	0.503667	0.883	0
261	15	0.500333	0.506	0.890333	0
261	16	0.500333	0.508667	0.9	0
261	17	0.502333	0.508	0.903333	0
261	18	0.500667	0.503333	0.879333	0
261	19	0.501	0.506667	0.895333	0
261	20	0.502333	0.508333	0.904	0
261	21	0.500333	0.503667	0.878333	0
261	22	0.500667	0.506667	0.893333	0
261	23	0.501333	0.509333	0.905333	0
261	24	0.500667	0.509667	0.903	0
261	25	0.501333	0.502667	0.878333	0
261	26	0.500333	0.509667	0.900667	0
261	27	0.500333	0.507	0.893	0
261	28	0.501667	0.509667	0.906	0
261	29	0.500667	0.503	0.878333	0
261	30	0.501667	0.511	0.906333	0
261	31	0.500333	0.509	0.900333	0
261	32	0.501333	0.509	0.902667	0
261	33	0.500667	0.506	0.892333	0
261	34	0.502	0.508333	0.903333	0
261	35	0.501	0.510667	0.905667	0
261	36	0.501333	0.506	0.893667	0
261	37	0.501	0.506	0.893	0
261	38	0.501	0.509	0.902	0
261	39	0.501	0.504	0.883333	0
261	40	0.500667	0.509333	0.902	0
261	41	0.501333	0.507667	0.900333	0
261	42	0.500667	0.505667	0.889333	0
261	43	0.500333	0.506333	0.891667	0
261	44	0.501333	0.508667	0.902333	0
261	45	0.500333	0.510333	0.905	0
261	46	0.500667	0.505333	0.886	0
261	47	0.501	0.51	0.905	0
261	48	0.500667	0.508	0.897667	0
261	49	0.500667	0.503667	0.879667	0
261	50	0.500667	0.504333	0.880333	0
261	51	0.501	0.508	0.898667	0
261	52	0.502	0.507667	0.902	0
261	53	0.501667	0.508667	0.904333	0
261	54	0.501667	0.508	0.903	1
261	55	0.501	0.507	0.896667	0
261	56	0.500667	0.51	0.904	0
261	57	0.500333	0.508333	0.899667	0
261	58	0.501667	0.509333	0.905667	0
261	59	0.501333	0.511333	0.906	0
261	60	0.501	0.508333	0.901333	0
261	61	0.502333	0.507333	0.9	0
261	62	0.500667	0.507333	0.894667	0
261	63	0.500667	0.507667	0.896333	0
262	1	0.500333	0.502667	0.803667	0
262	2	0.5	0.505667	0.851	0
262	3	0.500333	0.506	0.866333	0
262	4	0.500333	0.511	0.885333	0
262	5	0.500667	0.506	0.867333	0
262	6	0.501	0.503	0.848333	0
262	7	0.500333	0.516	0.894333	0
262	8	0.501	0.503333	0.849333	0
262	9	0.501333	0.505333	0.864333	0
262	10	0.500667	0.506667	0.869667	0
262	11	0.500667	0.506333	0.867667	0
262	12	0.500333	0.503	0.804333	0
262	13	0.501333	0.514333	0.897333	0
262	14	0.501	0.504	0.854667	0
262	15	0.501	0.511333	0.891333	0
262	16	0.500667	0.505667	0.865667	0
262	17	0.501	0.51	0.887	0
262	18	0.500333	0.51	0.884667	0
262	19	0.501	0.504667	0.856333	0
262	20	0.501667	0.51	0.889333	0
262	21	0.500667	0.514333	0.897	0
262	22	0.500667	0.509667	0.884333	0
262	23	0.501	0.512667	0.894333	0
262	24	0.500333	0.504667	0.853	0
262	25	0.500333	0.512667	0.888333	0
262	26	0.500333	0.508333	0.873333	0
262	27	0.501667	0.511	0.890667	0
262	28	0.502333	0.510667	0.890333	0
262	29	0.501	0.512333	0.893667	0
262	30	0.501	0.508667	0.881	0
262	31	0.500333	0.503333	0.848333	0
262	32	0.501	0.514667	0.897667	0
262	33	0.501333	0.504	0.856	0
262	34	0.500333	0.507	0.868667	0
262	35	0.501	0.503667	0.853333	0
262	36	0.501	0.512	0.893333	0
262	37	0.501667	0.506333	0.869667	0
262	38	0.501	0.514	0.896667	0
262	39	0.500333	0.503667	0.850667	0
262	40	0.500667	0.510333	0.888	0
262	41	0.500333	0.513667	0.892	0
262	42	0.502333	0.507333	0.874667	0
262	43	0.500667	0.504333	0.854333	0
262	44	0.502333	0.513333	0.896333	0
262	45	0.501333	0.509333	0.885	0
262	46	0.501333	0.507667	0.874333	0
262	47	0.501	0.504333	0.855667	0
262	48	0.501333	0.515	0.898	0
262	49	0.501333	0.512	0.893667	1
262	50	0.501667	0.509333	0.886	0
262	51	0.501333	0.510333	0.889667	0
262	52	0.501	0.515667	0.898667	0
262	53	0.500667	0.512333	0.892667	0
262	54	0.501667	0.509	0.885	0
262	55	0.500667	0.507667	0.871333	0
262	56	0.501333	0.505	0.857	0
262	57	0.501333	0.504667	0.856667	0
262	58	0.501	0.515333	0.898	0
262	59	0.501333	0.508	0.875	0
262	60	0.501667	0.505	0.857667	0
262	61	0.501333	0.51	0.889	0
262	62	0.501333	0.512333	0.894	0
262	63	0.501	0.511667	0.892333	0
262	64	0.500667	0.509333	0.882333	0
262	65	0.500667	0.507333	0.87	0
262	66	0.500667	0.503	0.847	0
262	67	0.501	0.509333	0.884667	0
262	68	0.502	0.513333	0.895333	0
262	69	0.501	0.510667	0.89	0
262	70	0.501	0.505333	0.856667	0
262	71	0.501	0.507333	0.873667	0
262	72	0.500667	0.509	0.879333	0
262	73	0.500667	0.514	0.896	0
262	74	0.500667	0.504	0.851333	0
262	75	0.501	0.510333	0.888667	0
262	76	0.501333	0.509667	0.888667	0
262	77	0.501333	0.506667	0.873667	0
262	78	0.502	0.511	0.891333	0
262	79	0.501333	0.508667	0.884	0
262	80	0.502333	0.512667	0.895667	0
262	81	0.503	0.507	0.874333	0
262	82	0.501333	0.502667	0.806667	0
262	83	0.501333	0.509	0.884667	0
262	84	0.500667	0.511	0.890333	0
262	85	0.501667	0.507667	0.875333	0
262	86	0.501333	0.506333	0.869	0
262	87	0.501	0.509	0.882	0
262	88	0.501333	0.513	0.894667	0
262	89	0.500333	0.504333	0.851667	0
262	90	0.501333	0.504333	0.856333	0
262	91	0.501	0.506333	0.868667	0
262	92	0.502	0.507333	0.874	0
262	93	0.502	0.513667	0.896333	0
262	94	0.501667	0.508	0.875667	0
262	95	0.500333	0.509333	0.875667	0
262	96	0.500667	0.504667	0.855333	0
262	97	0.500667	0.508667	0.879	0
263	1	0.5	0.506333	0.858	0
263	2	0.500333	0.502667	0.853	0
263	3	0.500667	0.504333	0.871	0
263	4	0.500333	0.503	0.853667	0
263	5	0.500667	0.503	0.854	0
263	6	0.500333	0.505333	0.877333	0
263	7	0.501333	0.503	0.865	0
263	8	0.500333	0.505	0.876667	0
263	9	0.501	0.506667	0.893333	0
263	10	0.500667	0.506667	0.891667	0
263	11	0.501	0.504	0.87	0
263	12	0.502	0.507	0.895333	0
263	13	0.501	0.504667	0.879667	0
263	14	0.500667	0.505	0.878333	0
263	15	0.500333	0.508	0.894667	0
263	16	0.501	0.505	0.88	0
263	17	0.501	0.508667	0.901667	0
263	18	0.501	0.505333	0.881667	0
263	19	0.501	0.509	0.902667	0
263	20	0.500667	0.511	0.903333	0
263	21	0.501	0.506333	0.890333	0
263	22	0.500667	0.507	0.893333	0
263	23	0.500667	0.504667	0.874667	0
263	24	0.501333	0.505333	0.883	0
263	25	0.500333	0.504	0.854667	0
263	26	0.501	0.508	0.9	0
263	27	0.501	0.505667	0.883	0
263	28	0.500333	0.509	0.898	0
263	29	0.501667	0.505	0.880333	0
263	30	0.501333	0.505667	0.884	0
263	31	0.501333	0.504333	0.876667	0
263	32	0.500333	0.510333	0.900333	0
263	33	0.500667	0.508333	0.899667	0
263	34	0.500333	0.506667	0.888667	0
263	35	0.500667	0.503667	0.869	0
263	36	0.501333	0.506333	0.892667	0
263	37	0.502667	0.509333	0.903667	0
263	38	0.501667	0.505667	0.884333	0
263	39	0.500667	0.503333	0.863667	0
263	40	0.500667	0.504	0.869667	0
263	41	0.500667	0.510333	0.902333	0
263	42	0.501667	0.510667	0.905	0
263	43	0.501	0.507333	0.897333	0
263	44	0.501667	0.504	0.870333	0
263	45	0.501333	0.509	0.903	0
263	46	0.501333	0.507	0.895	0
263	47	0.502	0.509333	0.903333	0
263	48	0.501	0.503	0.861667	0
263	49	0.502333	0.509667	0.904333	0
263	50	0.500667	0.505667	0.881333	0
263	51	0.500667	0.506333	0.889333	0
263	52	0.500333	0.508667	0.896333	0
263	53	0.500333	0.510667	0.901333	0
263	54	0.501667	0.510333	0.904667	0
263	55	0.501	0.51	0.903667	0
263	56	0.500667	0.509	0.900667	0
263	57	0.500667	0.507667	0.899333	0
263	58	0.503	0.510333	0.905667	0
263	59	0.502667	0.510333	0.905	0
263	60	0.501333	0.51	0.904333	0
263	61	0.501	0.508333	0.901	0
263	62	0.500667	0.507333	0.894	0
263	63	0.500333	0.509667	0.899333	0
263	64	0.500667	0.506	0.888667	0
263	65	0.501333	0.508667	0.902667	1
263	66	0.501	0.509333	0.903	0
263	67	0.500667	0.510667	0.903	0
263	68	0.502	0.51	0.904667	0
263	69	0.500667	0.51	0.901667	0
263	70	0.501667	0.508	0.900667	0
264	1	0.5	0.508	0.868667	0
264	2	0.500667	0.503333	0.878667	0
264	3	0.500667	0.502667	0.872	0
264	4	0.500667	0.504	0.882	0
264	5	0.500333	0.502667	0.869333	0
264	6	0.500333	0.507333	0.897	0
264	7	0.500333	0.502333	0.846333	0
264	8	0.501	0.504333	0.89	0
264	9	0.500333	0.508667	0.898667	0
264	10	0.501	0.505667	0.893667	0
264	11	0.500667	0.502333	0.871667	0
264	12	0.500333	0.506333	0.893	0
264	13	0.500333	0.503	0.869667	0
264	14	0.501	0.505	0.892	0
264	15	0.500667	0.508667	0.900333	0
264	16	0.501333	0.502	0.872333	0
264	17	0.500333	0.506667	0.895	0
264	18	0.500333	0.507	0.895333	0
264	19	0.502667	0.505	0.893333	0
264	20	0.501667	0.506333	0.899667	1
264	21	0.500333	0.508333	0.898	0
264	22	0.500333	0.504667	0.889333	0
264	23	0.501333	0.506667	0.9	0
264	24	0.500333	0.504	0.878333	0
264	25	0.501333	0.502667	0.874	0
264	26	0.500333	0.503667	0.877333	0
264	27	0.500667	0.504333	0.888	0
264	28	0.500333	0.506	0.891333	0
264	29	0.501333	0.505333	0.892333	0
264	30	0.501	0.506333	0.898667	0
264	31	0.501333	0.506333	0.899	0
264	32	0.501333	0.508	0.900667	0
264	33	0.500667	0.506333	0.897333	0
264	34	0.501333	0.506	0.898667	0
264	35	0.501667	0.503	0.874333	0
264	36	0.501333	0.508667	0.901667	0
264	37	0.500667	0.507	0.898333	0
264	38	0.501	0.504667	0.890333	0
264	39	0.501	0.502333	0.872	0
264	40	0.501667	0.505333	0.893333	0
264	41	0.500333	0.503333	0.876667	0
264	42	0.500333	0.504333	0.887333	0
264	43	0.501	0.508667	0.901333	0
264	44	0.501	0.506	0.898	0
264	45	0.501	0.509	0.902	0
264	46	0.500667	0.505	0.891667	0
264	47	0.501	0.506667	0.899667	0
264	48	0.501	0.507	0.9	0
265	1	0.501	0.502667	0.861333	0
265	2	0.500333	0.506667	0.895	0
265	3	0.500333	0.506333	0.893667	0
265	4	0.500667	0.505	0.887667	0
265	5	0.500333	0.51	0.905	0
265	6	0.501	0.506	0.894333	0
265	7	0.501	0.506667	0.899333	0
265	8	0.500667	0.507667	0.903	0
265	9	0.500333	0.502667	0.859333	0
265	10	0.500333	0.504667	0.883333	0
265	11	0.501	0.504	0.881667	0
265	12	0.501333	0.506333	0.896667	0
265	13	0.501	0.507	0.901	0
265	14	0.501333	0.504333	0.886333	0
265	15	0.500667	0.510667	0.909	0
265	16	0.501333	0.503333	0.88	0
265	17	0.501667	0.51	0.91	0
265	18	0.501667	0.511	0.912	0
265	19	0.500333	0.505667	0.890667	0
265	20	0.500667	0.506333	0.896	0
265	21	0.501	0.510333	0.909333	0
265	22	0.501333	0.509667	0.909667	0
265	23	0.501333	0.509	0.907333	0
265	24	0.501	0.51	0.909	0
265	25	0.501333	0.508333	0.905667	0
265	26	0.501667	0.510667	0.911667	0
265	27	0.500667	0.512333	0.912667	0
265	28	0.501333	0.507333	0.903333	0
265	29	0.501333	0.505667	0.895	0
265	30	0.500667	0.503333	0.878	0
265	31	0.502333	0.509333	0.909667	0
265	32	0.501	0.508667	0.907	0
265	33	0.501667	0.504667	0.887	0
265	34	0.501667	0.506333	0.897	0
265	35	0.500333	0.503667	0.880333	0
265	36	0.500667	0.511333	0.911333	0
265	37	0.500667	0.506	0.893333	0
265	38	0.501	0.503	0.861667	0
265	39	0.501333	0.504667	0.886667	0
265	40	0.501	0.511333	0.912	0
265	41	0.502	0.511333	0.912333	0
265	42	0.500333	0.505	0.886	0
265	43	0.502333	0.509	0.909	0
265	44	0.500333	0.512667	0.911	0
265	45	0.501	0.505667	0.894	0
265	46	0.500333	0.511333	0.909	0
265	47	0.501667	0.508	0.904667	0
265	48	0.501	0.504333	0.882333	0
265	49	0.501333	0.511	0.911667	0
265	50	0.502	0.509667	0.910333	1
265	51	0.500667	0.512	0.912333	0
265	52	0.501	0.505333	0.893667	0
265	53	0.500667	0.507	0.899333	0
265	54	0.502	0.509333	0.909333	0
265	55	0.500667	0.508	0.903667	0
265	56	0.500333	0.507333	0.901333	0
265	57	0.501333	0.506	0.896333	0
265	58	0.500667	0.509	0.906667	0
265	59	0.501	0.510667	0.911	0
265	60	0.500667	0.505667	0.892667	0
265	61	0.500667	0.504	0.880667	0
265	62	0.501667	0.511667	0.912667	0
265	63	0.501333	0.510333	0.910333	0
266	1	0.501	0.503	0.837	0
266	2	0.500333	0.503333	0.835333	0
266	3	0.501333	0.503667	0.862667	0
266	4	0.500333	0.510333	0.875667	0
266	5	0.500667	0.502667	0.836	0
266	6	0.501667	0.512667	0.894333	0
266	7	0.501	0.514667	0.897667	0
266	8	0.500333	0.505	0.868	0
266	9	0.501667	0.510333	0.882333	0
266	10	0.500333	0.511667	0.881667	0
266	11	0.500333	0.513333	0.889333	0
266	12	0.501333	0.512667	0.893333	0
266	13	0.500667	0.511	0.881333	0
266	14	0.500333	0.515333	0.897667	0
266	15	0.500667	0.504333	0.867333	0
266	16	0.500333	0.505667	0.868333	0
266	17	0.501	0.503333	0.837333	0
266	18	0.500333	0.515	0.897333	0
266	19	0.500667	0.507667	0.877667	0
266	20	0.500667	0.503333	0.836667	0
266	21	0.500333	0.514667	0.896	0
266	22	0.500667	0.514333	0.896667	0
266	23	0.500333	0.512333	0.886	0
266	24	0.500333	0.504333	0.866333	0
266	25	0.500667	0.505667	0.870667	0
266	26	0.500333	0.506333	0.873333	0
266	27	0.501	0.512667	0.892667	0
266	28	0.501	0.511333	0.885	0
266	29	0.501	0.513333	0.894667	0
266	30	0.501333	0.510333	0.881333	0
266	31	0.501	0.503667	0.861	0
266	32	0.501	0.515333	0.899667	0
266	33	0.500667	0.513667	0.894333	0
266	34	0.501333	0.513333	0.895	0
266	35	0.501333	0.510667	0.883	0
266	36	0.501	0.511667	0.892	0
266	37	0.500667	0.510333	0.879333	0
266	38	0.500667	0.508333	0.878333	0
266	39	0.500333	0.514333	0.891667	0
266	40	0.502667	0.507	0.878667	0
266	41	0.500667	0.511667	0.891333	0
266	42	0.500333	0.51	0.874333	0
266	43	0.500333	0.504667	0.867	0
266	44	0.502	0.512333	0.893667	0
266	45	0.500333	0.511333	0.880667	0
266	46	0.500667	0.515667	0.899333	0
266	47	0.500667	0.504667	0.868667	0
266	48	0.501	0.506667	0.877	0
266	49	0.501667	0.51	0.881333	0
266	50	0.501667	0.513	0.895	0
266	51	0.501333	0.513667	0.895667	0
266	52	0.501	0.506333	0.875667	0
266	53	0.500667	0.507333	0.877333	0
266	54	0.502	0.505333	0.873	0
266	55	0.500667	0.514667	0.897	0
266	56	0.500667	0.506667	0.875333	0
266	57	0.500333	0.504	0.864667	0
266	58	0.501	0.504667	0.869	0
266	59	0.500333	0.506667	0.873667	0
266	60	0.500667	0.513333	0.892	0
266	61	0.501333	0.504333	0.87	0
266	62	0.501333	0.508667	0.88	0
266	63	0.500667	0.514	0.895667	0
266	64	0.501667	0.504667	0.872	0
266	65	0.501	0.509333	0.88	0
266	66	0.501667	0.505333	0.872333	0
266	67	0.500333	0.516667	0.899333	0
266	68	0.502333	0.507333	0.879	0
266	69	0.503	0.507	0.879	0
266	70	0.502	0.506333	0.877667	0
266	71	0.500333	0.513	0.888667	0
266	72	0.500667	0.511333	0.884	0
266	73	0.501	0.504333	0.868667	0
266	74	0.500667	0.508667	0.878667	0
266	75	0.502333	0.505	0.872667	0
266	76	0.501	0.514	0.896	0
266	77	0.501	0.515	0.898	0
266	78	0.502	0.512667	0.894667	1
266	79	0.501667	0.506333	0.877333	0
266	80	0.501667	0.508333	0.88	0
266	81	0.502333	0.507	0.878333	0
266	82	0.501667	0.512	0.893333	0
